sequence_id,url_id,url,frame_start,frame_end,sequence_duration,source_id,source,l1_pose_id,l1_pose,l2_pose_id,l2_pose,l3_pose_id,l3_pose,collector_id,split
1156,4986,https://www.youtube.com/watch?v=Vmi5ugGNwyk,524,525,1,3395,지은요가,1,standing,11,standing-straight,101,mountain,3,test
1157,3730,https://www.youtube.com/watch?v=MqXivtdOT0o,44,50,6,3396,지음요가jiumyoga,1,standing,11,standing-straight,101,mountain,3,test
1158,5217,https://www.youtube.com/watch?v=x8GybA_e0nw,379,387,8,3396,지음요가jiumyoga,1,standing,11,standing-straight,101,mountain,3,train
1159,5620,https://www.youtube.com/watch?v=zVf8VEeNNbY,172,178,6,3396,지음요가jiumyoga,1,standing,11,standing-straight,101,mountain,3,train
1160,3804,https://www.youtube.com/watch?v=N7ND_8RZb9Y,201,203,2,3340,쌤,1,standing,11,standing-straight,101,mountain,3,train
1161,4481,https://www.youtube.com/watch?v=s-9BBth0RhY,13,18,5,3408,하연요가 Yogaste,1,standing,11,standing-straight,101,mountain,3,train
1162,4939,https://www.youtube.com/watch?v=VbyqzkxKM0Y,90,95,5,3408,하연요가 Yogaste,1,standing,11,standing-straight,101,mountain,3,train
1163,4939,https://www.youtube.com/watch?v=VbyqzkxKM0Y,151,154,3,3408,하연요가 Yogaste,1,standing,11,standing-straight,101,mountain,3,train
1164,4942,https://www.youtube.com/watch?v=VCPTso-IPL0,960,965,5,3415,효기니,1,standing,11,standing-straight,101,mountain,3,train
1165,1425,https://www.youtube.com/watch?v=4gFFmPgw8EI,90,95,5,3416,훈요가x요가트리니티,1,standing,11,standing-straight,101,mountain,3,train
1166,3740,https://www.youtube.com/watch?v=MssfKhLNj4E,5,14,9,1029,AARYA-VRAT: WAY TO HAPPINESS,1,standing,11,standing-straight,102,goddess,1,train
1167,4565,https://www.youtube.com/watch?v=sKMZ-HcSNQM,9,25,16,1077,Alexandra Jabonova,1,standing,11,standing-straight,102,goddess,1,train
1168,2210,https://www.youtube.com/watch?v=cJMmAwn7H88,9,20,11,1117,Andrea Luján Yoga,1,standing,11,standing-straight,102,goddess,1,train
1169,1835,https://www.youtube.com/watch?v=A0mttI8PWWY,21,45,24,1138,Anyone can Yoga !,1,standing,11,standing-straight,102,goddess,1,train
1170,2230,https://www.youtube.com/watch?v=CoBlH-zK0Hw,2,29,27,1148,Arianna Elizabeth,1,standing,11,standing-straight,102,goddess,1,train
1171,5556,https://www.youtube.com/watch?v=ZIJIg4SPHG8,20,31,11,1153,Arogya Yoga,1,standing,11,standing-straight,102,goddess,1,train
1172,4143,https://www.youtube.com/watch?v=PHlEWTb51KU,8,24,16,1217,Barbara Courtille Yoga,1,standing,11,standing-straight,102,goddess,1,test
1173,4867,https://www.youtube.com/watch?v=urNcKlyoLuA,1,14,13,1234,Bend it with Ritu,1,standing,11,standing-straight,102,goddess,1,test
1174,3342,https://www.youtube.com/watch?v=K7rbS6TloOM,148,175,27,1406,Desert Zen Yoga,1,standing,11,standing-straight,102,goddess,1,train
1175,4895,https://www.youtube.com/watch?v=uXEbx85uRc0,2,7,5,1413,Dia Dornyai,1,standing,11,standing-straight,102,goddess,1,test
1177,4156,https://www.youtube.com/watch?v=PJtqR5f-wJ4,148,152,4,1536,Fit Tak,1,standing,11,standing-straight,102,goddess,1,train
1179,1446,https://www.youtube.com/watch?v=4MV48msJdDE,10,19,9,1658,Hatha Yoga Institute,1,standing,11,standing-straight,102,goddess,1,train
1181,1252,https://www.youtube.com/watch?v=1Us1BeM5hxw,1,8,7,1828,Jyoti zone,1,standing,11,standing-straight,102,goddess,1,train
1182,4385,https://www.youtube.com/watch?v=rDSh_WgMxLQ,1,13,12,1893,Lauren Bozarth,1,standing,11,standing-straight,102,goddess,1,train
1183,4534,https://www.youtube.com/watch?v=sdVukN2VwKk,29,43,14,1902,Lehua Misako,1,standing,11,standing-straight,102,goddess,1,train
1184,2101,https://www.youtube.com/watch?v=BU84gqK8dGc,318,347,29,1960,Ly Marques,1,standing,11,standing-straight,102,goddess,1,train
1185,1424,https://www.youtube.com/watch?v=4FoubOv72uw,16,42,26,1964,M3Yoga Studio,1,standing,11,standing-straight,102,goddess,1,train
1186,3066,https://www.youtube.com/watch?v=i1caNbL9274,314,343,29,1979,MakingYoga,1,standing,11,standing-straight,102,goddess,1,train
1187,2980,https://www.youtube.com/watch?v=hmxxTln68ik,1,11,10,2003,Martina Rando,1,standing,11,standing-straight,102,goddess,1,train
1188,3489,https://www.youtube.com/watch?v=L0w_FEhbboE,164,191,27,2134,Nicole Morrissey,1,standing,11,standing-straight,102,goddess,1,train
1190,4964,https://www.youtube.com/watch?v=VHuXI64C9p0,160,180,20,2155,Nutrizon Official,1,standing,11,standing-straight,102,goddess,1,train
1193,3301,https://www.youtube.com/watch?v=JV5HxjdnaHE,1,7,6,2410,Self Love Yoga,1,standing,11,standing-straight,102,goddess,1,train
1194,3905,https://www.youtube.com/watch?v=Nrb8LvZnaI0,1,11,10,2455,Shiyogi,1,standing,11,standing-straight,102,goddess,1,train
1195,3190,https://www.youtube.com/watch?v=iZ1yGLTnMak,240,245,5,2466,Siddhi Yoga International,1,standing,11,standing-straight,102,goddess,1,test
1197,5121,https://www.youtube.com/watch?v=wke1CouZpIA,1,7,6,2543,sumark,1,standing,11,standing-straight,102,goddess,1,train
1198,3230,https://www.youtube.com/watch?v=je5HkfeQ11Y,8,15,7,2552,Superyoga,1,standing,11,standing-straight,102,goddess,1,train
1199,3138,https://www.youtube.com/watch?v=IJV85XsiZso,8,23,15,2603,The healthytuber,1,standing,11,standing-straight,102,goddess,1,train
1200,3581,https://www.youtube.com/watch?v=LP4kY0bz6as,91,120,29,2637,Theupschannel,1,standing,11,standing-straight,102,goddess,1,train
1201,3453,https://www.youtube.com/watch?v=KuZOYyH7nw4,23,38,15,2772,YanvaYoga (Iana Varshavska),1,standing,11,standing-straight,102,goddess,1,train
1202,2005,https://www.youtube.com/watch?v=bacwpBF9Ydo,1,5,4,2801,Yoga,1,standing,11,standing-straight,102,goddess,1,test
1203,4537,https://www.youtube.com/watch?v=SeahGhKjZ34,4,11,7,2825,Yoga Below the Belt,1,standing,11,standing-straight,102,goddess,1,train
1204,1457,https://www.youtube.com/watch?v=4tMs6Khvj7o,10,37,27,2839,Yoga Chittagong,1,standing,11,standing-straight,102,goddess,1,train
1205,2245,https://www.youtube.com/watch?v=crX3AKPhYTU,1,13,12,2863,yoga dreamer ,1,standing,11,standing-straight,102,goddess,1,train
1206,2183,https://www.youtube.com/watch?v=cekN3sdUNso,8,30,22,2869,Yoga Flow With Kim,1,standing,11,standing-straight,102,goddess,1,train
1208,4588,https://www.youtube.com/watch?v=SqgMChTDyxc,318,347,29,2896,YOGA LIFE,1,standing,11,standing-straight,102,goddess,1,train
1209,5111,https://www.youtube.com/watch?v=wgXefCprLm0,307,336,29,2970,Yoga With Adriene,1,standing,11,standing-straight,102,goddess,1,train
1210,4577,https://www.youtube.com/watch?v=sNOZd3uYscE,2,8,6,3024,YOGA WITH KHUSHYOG,1,standing,11,standing-straight,102,goddess,1,train
1211,4206,https://www.youtube.com/watch?v=PVxxLnWgS10,166,195,29,3031,Yoga With Linda TV Channel,1,standing,11,standing-straight,102,goddess,1,train
1212,1680,https://www.youtube.com/watch?v=7wzS3CTJcPs,1,3,2,3035,Yoga With Mantu,1,standing,11,standing-straight,102,goddess,1,test
1213,4888,https://www.youtube.com/watch?v=UVlGuKHUnj0,1,9,8,3161,Yogarimaa,1,standing,11,standing-straight,102,goddess,1,train
1214,3173,https://www.youtube.com/watch?v=IVGHM0jiJ44,3,7,4,3234,Yogsatyam,1,standing,11,standing-straight,102,goddess,1,train
1215,5107,https://www.youtube.com/watch?v=wG3PXEYr468,3,16,13,3252,Yulia's Yoga Studio,1,standing,11,standing-straight,102,goddess,1,train
1216,4010,https://www.youtube.com/watch?v=oM6mi_CphZc,2165,2173,8,3325,서리요가seoriyoga,1,standing,11,standing-straight,102,goddess,3,train
1218,1014,https://www.youtube.com/watch?v=_CJ7-wP0S-w,100,108,8,1135,Anshuka Yoga,1,standing,11,standing-straight,103,eagle,1,train
1219,2991,https://www.youtube.com/watch?v=hOlhnYP_TLI,91,120,29,1146,Archie's Yoga,1,standing,11,standing-straight,103,eagle,1,train
1220,4081,https://www.youtube.com/watch?v=ozOerLShiiM,2,12,10,1188,Attri Yoga vlogs,1,standing,11,standing-straight,103,eagle,1,test
1221,4734,https://www.youtube.com/watch?v=TT1N4XhdU5g,61,90,29,1247,Bharti Yoga,1,standing,11,standing-straight,103,eagle,1,train
1222,3071,https://www.youtube.com/watch?v=I2c4ZT7ySB4,1210,1215,5,1308,Cat Meffan,1,standing,11,standing-straight,103,eagle,3,test
1223,1532,https://www.youtube.com/watch?v=5zh8-navqU4,1,9,8,1413,Dia Dornyai,1,standing,11,standing-straight,103,eagle,1,train
1224,1984,https://www.youtube.com/watch?v=b3SSIHGNX20,1,7,6,1448,Dr.Nidhi Tiwari,1,standing,11,standing-straight,103,eagle,1,train
1225,1347,https://www.youtube.com/watch?v=3eoHP01Gnp8,1,10,9,1474,Elisa Peretoli,1,standing,11,standing-straight,103,eagle,1,train
1226,5204,https://www.youtube.com/watch?v=x3a2gu7cDms,14,27,13,1488,ePainAssist,1,standing,11,standing-straight,103,eagle,1,train
1227,2001,https://www.youtube.com/watch?v=b8QvVju2foI,14,43,29,1488,ePainAssist,1,standing,11,standing-straight,103,eagle,1,train
1228,4428,https://www.youtube.com/watch?v=rNkX4JLT3a4,1,12,11,1531,Fit Glories,1,standing,11,standing-straight,103,eagle,1,train
1229,2920,https://www.youtube.com/watch?v=H7c5T8L1wEE,8,14,6,1605,Gezond10,1,standing,11,standing-straight,103,eagle,1,train
1231,5483,https://www.youtube.com/watch?v=Yzf-s46JG4M,1480,1488,8,1489,"EQM Lifestyle | Yoga, fitness & meditation",1,standing,11,standing-straight,103,eagle,3,train
1232,3706,https://www.youtube.com/watch?v=mKeLJ_HEMXs,1409,1418,9,3370,요가소년,1,standing,11,standing-straight,103,eagle,3,train
1233,3999,https://www.youtube.com/watch?v=ojslElqvRp4,488,496,8,1791,Jess Roberts,1,standing,11,standing-straight,103,eagle,3,train
1234,4330,https://www.youtube.com/watch?v=Qy8kHB22-3o,167,173,6,1812,Johanna Gschwendner,1,standing,11,standing-straight,103,eagle,1,train
1235,5596,https://www.youtube.com/watch?v=Zq-J3a23uWQ,1,14,13,1826,Just Sudha Yoga,1,standing,11,standing-straight,103,eagle,1,train
1236,2256,https://www.youtube.com/watch?v=CuA-Se-M-FM,120,150,30,1864,Kris Rooke,1,standing,11,standing-straight,103,eagle,1,train
1238,2217,https://www.youtube.com/watch?v=cl8GmOs_cmI,1,9,8,1965,Maa shakti Yoga with Pinki,1,standing,11,standing-straight,103,eagle,1,train
1239,2817,https://www.youtube.com/watch?v=giDjGmTQQPg,5,27,22,2014,Matahariyoga,1,standing,11,standing-straight,103,eagle,1,train
1240,3103,https://www.youtube.com/watch?v=ic98m3Zv4T8,2229,2241,12,2035,Melissa Ingles Yoga,1,standing,11,standing-straight,103,eagle,3,test
1241,4973,https://www.youtube.com/watch?v=vKPOiwTl3K0,1438,1447,9,3356,에일린 mind yoga,1,standing,11,standing-straight,103,eagle,3,train
1242,2869,https://www.youtube.com/watch?v=guXPOi2jz30,7,18,11,2391,SARVA,1,standing,11,standing-straight,103,eagle,1,train
1244,3911,https://www.youtube.com/watch?v=nRyCC9bY0FA,220,248,28,2592,Tehla Jane,1,standing,11,standing-straight,103,eagle,1,train
1245,1828,https://www.youtube.com/watch?v=9wwtGegsD4E,60,68,8,2597,The Art of Living,1,standing,11,standing-straight,103,eagle,1,train
1246,3202,https://www.youtube.com/watch?v=J19d1dwMWmE,20,24,4,2620,The Yoga Nomads,1,standing,11,standing-straight,103,eagle,1,train
1247,1314,https://www.youtube.com/watch?v=2o76DrnXlb4,2,21,19,2696,Varad Yoga🤸‍♀️,1,standing,11,standing-straight,103,eagle,1,train
1248,1469,https://www.youtube.com/watch?v=5-yUfAlTTdA,1428,1435,7,2777,YeonJoo Yoga,1,standing,11,standing-straight,103,eagle,3,train
1249,4396,https://www.youtube.com/watch?v=RGVmCCGVy6o,3748,3754,6,2777,YeonJoo Yoga,1,standing,11,standing-straight,103,eagle,3,train
1250,2057,https://www.youtube.com/watch?v=bl_0yavURX8,2,14,12,2827,Yoga Bliss,1,standing,11,standing-straight,103,eagle,1,train
1251,4831,https://www.youtube.com/watch?v=uI7l30smBaU,5,20,15,2872,Yoga For Cure Videos,1,standing,11,standing-straight,103,eagle,1,train
1252,2443,https://www.youtube.com/watch?v=dxrl7Yi1M18,1,15,14,2888,Yoga Integrado por Fernando Royo,1,standing,11,standing-straight,103,eagle,1,test
1253,1690,https://www.youtube.com/watch?v=8-VUzDAD--U,1,6,5,2901,yoga mahi,1,standing,11,standing-straight,103,eagle,1,test
1255,2432,https://www.youtube.com/watch?v=dv4SSj1aMBE,211,240,29,2919,Yoga para Você,1,standing,11,standing-straight,103,eagle,1,test
1256,4078,https://www.youtube.com/watch?v=oZAG1NMr3-I,229,258,29,2960,YOGA UPLOAD with Maris Aylward,1,standing,11,standing-straight,103,eagle,1,train
1257,2422,https://www.youtube.com/watch?v=DSfmZHa14uI,648,677,29,2970,Yoga With Adriene,1,standing,11,standing-straight,103,eagle,1,test
1258,3904,https://www.youtube.com/watch?v=NQQ1qH4nS_I,855,870,15,2979,Yoga with Anne,1,standing,11,standing-straight,103,eagle,3,train
1260,2402,https://www.youtube.com/watch?v=Dp4r4V48cmw,25,54,29,3124,yogaes,1,standing,11,standing-straight,103,eagle,1,train
1261,2303,https://www.youtube.com/watch?v=D3vwNfAqDqA,1,10,9,3233,YogRoshan,1,standing,11,standing-straight,103,eagle,1,train
1262,1645,https://www.youtube.com/watch?v=7L0LRPg0hRA,3,15,12,3241,yogvinyas,1,standing,11,standing-straight,103,eagle,1,train
1263,2348,https://www.youtube.com/watch?v=DgGAl5d5KiM,1330,1337,7,3325,서리요가seoriyoga,1,standing,11,standing-straight,103,eagle,3,test
1264,4582,https://www.youtube.com/watch?v=SPl8SZS16TM,1962,1971,9,3367,요가바이은,1,standing,11,standing-straight,103,eagle,3,train
1265,4709,https://www.youtube.com/watch?v=tnYuUf8B_Do,1035,1046,11,3367,요가바이은,1,standing,11,standing-straight,103,eagle,3,train
1266,4488,https://www.youtube.com/watch?v=s2sxhwwczco,1454,1463,9,3375,요가중독욱쌤,1,standing,11,standing-straight,103,eagle,3,train
1267,5603,https://www.youtube.com/watch?v=zsX5eUnRDes,2124,2134,10,3375,요가중독욱쌤,1,standing,11,standing-straight,103,eagle,3,train
1268,1326,https://www.youtube.com/watch?v=2z4CRvBy7AA,624,653,29,1020,A Tutto Yoga,1,standing,11,standing-straight,104,tree,1,test
1269,1094,https://www.youtube.com/watch?v=-IMjjr7WaNI,3,30,27,1067,Aisha Dance Academy,1,standing,11,standing-straight,104,tree,1,train
1270,2719,https://www.youtube.com/watch?v=Fr5kiIygm0c,10,38,28,1088,Alo Moves - Online Yoga & Fitness Videos,1,standing,11,standing-straight,104,tree,1,train
1271,4218,https://www.youtube.com/watch?v=PZ1zAvcKzrg,13,42,29,1247,Bharti Yoga,1,standing,11,standing-straight,104,tree,1,train
1272,4598,https://www.youtube.com/watch?v=SSVFynQLXG0,28,40,12,1299,CanalBienestar,1,standing,11,standing-straight,104,tree,1,train
1273,5026,https://www.youtube.com/watch?v=vTd8ej4Fsu4,5,25,20,1325,Chanka Yoga,1,standing,11,standing-straight,104,tree,1,train
1274,5019,https://www.youtube.com/watch?v=VRrrV0MI87s,175,194,19,1412,Di Hickman,1,standing,11,standing-straight,104,tree,1,train
1275,3955,https://www.youtube.com/watch?v=o6StbbnjHlM,193,203,10,3387,이안요가,1,standing,11,standing-straight,104,tree,3,train
1276,2656,https://www.youtube.com/watch?v=FE5DrVRc-u0,1,19,18,1474,Elisa Peretoli,1,standing,11,standing-straight,104,tree,1,train
1277,4028,https://www.youtube.com/watch?v=oPFKX3fBi9w,5,31,26,1492,Esoteric Yoga with Myriam,1,standing,11,standing-straight,104,tree,1,train
1279,5092,https://www.youtube.com/watch?v=wdln9qWYloU,44,49,5,1696,Howcast,1,standing,11,standing-straight,104,tree,1,train
1280,3942,https://www.youtube.com/watch?v=NzzET9uB0vw,52,58,6,2089,MYYOGA 마이요가,1,standing,11,standing-straight,104,tree,3,train
1281,4819,https://www.youtube.com/watch?v=UEl-1y2g3tw,1,12,11,1747,Ivana Rili,1,standing,11,standing-straight,104,tree,1,train
1282,4253,https://www.youtube.com/watch?v=QBd52hl0-io,24,42,18,1880,La Pose Yoga,1,standing,11,standing-straight,104,tree,1,train
1283,2833,https://www.youtube.com/watch?v=gnaqIVUvyhM,86,115,29,1941,Lois Nesbitt,1,standing,11,standing-straight,104,tree,1,train
1284,2905,https://www.youtube.com/watch?v=H3TfAT-VLFQ,244,247,3,1952,Lucia Liencres yoga,1,standing,11,standing-straight,104,tree,1,train
1285,4369,https://www.youtube.com/watch?v=RAkwVgX-gJU,299,319,20,1970,Mady Morrison,1,standing,11,standing-straight,104,tree,1,test
1286,4107,https://www.youtube.com/watch?v=p8mT0T9EgG0,91,120,29,2001,Marrickville Yoga,1,standing,11,standing-straight,104,tree,1,train
1288,3571,https://www.youtube.com/watch?v=ln2z7aDNyVw,2,29,27,2015,matin yoga,1,standing,11,standing-straight,104,tree,1,test
1289,5259,https://www.youtube.com/watch?v=xkeeq_j8zLw,23,52,29,2133,Nicole Hills Iyengar Yoga,1,standing,11,standing-straight,104,tree,1,train
1290,4992,https://www.youtube.com/watch?v=VNj6AqtOaMA,77,90,13,2233,PortalYogi,1,standing,11,standing-straight,104,tree,1,train
1292,4916,https://www.youtube.com/watch?v=V0AXCCa4xGU,58,87,29,2233,PortalYogi,1,standing,11,standing-straight,104,tree,1,train
1293,1096,https://www.youtube.com/watch?v=-JOpaVTvBnc,127,136,9,2342,Sağlık Gezegeni,1,standing,11,standing-straight,104,tree,1,train
1294,2244,https://www.youtube.com/watch?v=cRT7hazqPCM,1,14,13,2409,Self Healing Hub ,1,standing,11,standing-straight,104,tree,1,train
1295,3874,https://www.youtube.com/watch?v=NKhkIS0bwSU,241,270,29,2466,Siddhi Yoga International,1,standing,11,standing-straight,104,tree,1,train
1296,3057,https://www.youtube.com/watch?v=i-o5CORbW6Y,953,958,5,3385,이숲soop,1,standing,11,standing-straight,104,tree,3,train
1297,3948,https://www.youtube.com/watch?v=O21ij_qKFd4,2,24,22,2545,Sumati Sharma,1,standing,11,standing-straight,104,tree,1,train
1298,2060,https://www.youtube.com/watch?v=bl8dP_RGvf0,38,47,9,2567,Sweat Green,1,standing,11,standing-straight,104,tree,1,train
1299,1757,https://www.youtube.com/watch?v=8XAS-BO9P5g,287,316,29,2592,Tehla Jane,1,standing,11,standing-straight,104,tree,1,test
1301,1117,https://www.youtube.com/watch?v=-Ql_xa4c9DU,145,174,29,2757,Womens Health & Family Services,1,standing,11,standing-straight,104,tree,1,train
1302,1105,https://www.youtube.com/watch?v=-nivNPefRds,1,27,26,2771,Yandara Yoga Institute,1,standing,11,standing-straight,104,tree,1,train
1303,3470,https://www.youtube.com/watch?v=kXOuasyB-W4,70,81,11,2832,Yoga by Happinez,1,standing,11,standing-straight,104,tree,1,train
1306,1613,https://www.youtube.com/watch?v=76yi9EVQFL0,42,71,29,2990,Yoga With Christina - ChriskaYoga,1,standing,11,standing-straight,104,tree,1,train
1307,1572,https://www.youtube.com/watch?v=6mQhnZyj1J0,145,174,29,3027,Yoga with KruNa,1,standing,11,standing-straight,104,tree,1,test
1308,3578,https://www.youtube.com/watch?v=LOjBAKNqmlM,944,948,4,3370,요가소년,1,standing,11,standing-straight,104,tree,3,train
1309,4719,https://www.youtube.com/watch?v=TptsloulelU,187,199,12,3370,요가소년,1,standing,11,standing-straight,104,tree,3,train
1310,4155,https://www.youtube.com/watch?v=pJQ8HhMZ7GY,91,120,29,3138,Yogahora,1,standing,11,standing-straight,104,tree,1,train
1311,4623,https://www.youtube.com/watch?v=sXC2-QWXU7Q,170,187,17,3178,YOGATX,1,standing,11,standing-straight,104,tree,1,test
1312,1515,https://www.youtube.com/watch?v=5mQ9jvDF8MY,116,119,3,3223,Yogisan,1,standing,11,standing-straight,104,tree,1,train
1313,3528,https://www.youtube.com/watch?v=LD-C2_jcQEQ,13,34,21,3246,YOME,1,standing,11,standing-straight,104,tree,1,train
1314,4114,https://www.youtube.com/watch?v=Pb8BQGtqYOA,2663,2670,7,3367,요가바이은,1,standing,11,standing-straight,104,tree,3,test
1315,4390,https://www.youtube.com/watch?v=Rf-hBBJT9AY,1675,1680,5,3367,요가바이은,1,standing,11,standing-straight,104,tree,3,test
1316,1348,https://www.youtube.com/watch?v=3FEGMVMIHKE,2385,2390,5,3375,요가중독욱쌤,1,standing,11,standing-straight,104,tree,3,train
1317,4387,https://www.youtube.com/watch?v=rEiUTn3jXHs,1700,1708,8,3375,요가중독욱쌤,1,standing,11,standing-straight,104,tree,3,train
1318,5122,https://www.youtube.com/watch?v=wKKRT2Adl1c,3,6,3,1087,Almudena Yoga Life,1,standing,11,standing-straight,105,chair,3,test
1320,2951,https://www.youtube.com/watch?v=hgOOu4fXlCo,850,854,4,1089,Alo Yoga,1,standing,11,standing-straight,105,chair,3,train
1321,2488,https://www.youtube.com/watch?v=eB638Jc4vbs,734,737,3,1150,Arjuna요가바유,1,standing,11,standing-straight,105,chair,3,train
1322,2943,https://www.youtube.com/watch?v=HelFdy8B4X4,668,671,3,1168,Ashtanga Nurse,1,standing,11,standing-straight,105,chair,3,test
1323,3969,https://www.youtube.com/watch?v=OCAnb1RkXvE,513,517,4,1277,BrettLarkinYoga,1,standing,11,standing-straight,105,chair,3,train
1324,1904,https://www.youtube.com/watch?v=AoGt1DKsiDo,1408,1412,4,1308,Cat Meffan,1,standing,11,standing-straight,105,chair,3,train
1325,3071,https://www.youtube.com/watch?v=I2c4ZT7ySB4,978,980,2,1308,Cat Meffan,1,standing,11,standing-straight,105,chair,3,train
1326,4630,https://www.youtube.com/watch?v=syXsoVb8NVo,827,829,2,1369,COSMIN YOGI,1,standing,11,standing-straight,105,chair,3,train
1327,5390,https://www.youtube.com/watch?v=YdHbkUB4KhA,513,515,2,1369,COSMIN YOGI,1,standing,11,standing-straight,105,chair,3,test
1328,1120,https://www.youtube.com/watch?v=-r15RxP8ZzE,53,59,6,1467,EkhartYoga,1,standing,11,standing-straight,105,chair,3,train
1329,1919,https://www.youtube.com/watch?v=ArDlqoRqfko,1193,1195,2,3352,에바요가EVAYOGA,1,standing,11,standing-straight,105,chair,3,train
1330,2373,https://www.youtube.com/watch?v=DjouBoZ-IPg,36,41,5,3352,에바요가EVAYOGA,1,standing,11,standing-straight,105,chair,3,train
1331,3305,https://www.youtube.com/watch?v=JwGSS1ZsjLY,1312,1315,3,3352,에바요가EVAYOGA,1,standing,11,standing-straight,105,chair,3,train
1332,3884,https://www.youtube.com/watch?v=NmDPZRUfvac,406,409,3,1522,Fightmaster Yoga,1,standing,11,standing-straight,105,chair,3,train
1333,4281,https://www.youtube.com/watch?v=qJzfZ6w0s4g,912,916,4,1522,Fightmaster Yoga,1,standing,11,standing-straight,105,chair,3,test
1334,4562,https://www.youtube.com/watch?v=sJBUpGRLKbE,755,759,4,1646,Hannah Vile,1,standing,11,standing-straight,105,chair,3,test
1335,1219,https://www.youtube.com/watch?v=1DRPhEroL28,26,31,5,1662,Healing TV,1,standing,11,standing-straight,105,chair,3,train
